Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Lifetime @ Temp.,Operating Temperature,Polarization,Ratings,Applications,Ripple Current @ Low Frequency,Pin Qty,Pin Size,Lead Spacing,Size / Dimension,Height - Seated (Max),Surface Mount Land Size,Mounting Type,Package / Case,Ripple Current @ High Frequency
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-16mm.jpg,493-15521-ND,UKW2A471MHD,Nichicon,Nichicon,CAP ALUM 470UF 20% 100V RADIAL,408,2.32,0,1,Bulk,UKW,Not For New Designs,470 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,1 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","0.984"" (25.00mm)",-,Through Hole,"Radial, Can",1.5 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-16mm.jpg,"493-10724-1-ND,493-10724-3-ND",UKW1V222MHD1TN,Nichicon,Nichicon,CAP ALUM 2200UF 20% 35V RADIAL,257,2.32,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Not For New Designs,2200 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,1.8 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)",-,Through Hole,"Radial, Can",2.07 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-16mm.jpg,493-15480-ND,UKW1E332MHD,Nichicon,Nichicon,CAP ALUM 3300UF 20% 25V RADIAL,331,2.33,0,1,Bulk,UKW,Not For New Designs,3300 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,1.95 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","0.984"" (25.00mm)",-,Through Hole,"Radial, Can",2.2425 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-16mm.jpg,"493-10723-1-ND,493-10723-3-ND",UKW1J102MHD1TN,Nichicon,Nichicon,CAP ALUM 1000UF 20% 63V RADIAL,195,2.33,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Not For New Designs,1000 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,1.3 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)",-,Through Hole,"Radial, Can",1.495 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-16mm.jpg,"493-10722-1-ND,493-10722-3-ND",UKW1E332MHD1TN,Nichicon,Nichicon,CAP ALUM 3300UF 20% 25V RADIAL,561,2.44,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Not For New Designs,3300 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,1.95 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)",-,Through Hole,"Radial, Can",2.2425 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-35.5mm.jpg,493-10713-ND,UKW1C682MHD,Nichicon,Nichicon,CAP ALUM 6800UF 20% 16V RADIAL,430,3.06,0,1,Bulk,UKW,Not For New Designs,6800 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.5 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.398"" (35.50mm)",-,Through Hole,"Radial, Can",2.875 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-16mm.jpg,"493-10720-1-ND,493-10720-3-ND",UKW1A682MHD1TN,Nichicon,Nichicon,CAP ALUM 6800UF 20% 10V RADIAL,146,2.32,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Not For New Designs,6800 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.15 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)",-,Through Hole,"Radial, Can",2.4725 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-16mm.jpg,493-16906-ND,UKW1A682MHD,Nichicon,Nichicon,CAP ALUM 6800UF 20% 10V RADIAL,150,2.33,0,1,Bulk,UKW,Not For New Designs,6800 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.15 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","0.984"" (25.00mm)",-,Through Hole,"Radial, Can",2.4725 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-35.5mm.jpg,493-10718-ND,UKW1H222MHD,Nichicon,Nichicon,CAP ALUM 2200UF 20% 50V RADIAL,39,2.95,0,1,Bulk,UKW,Not For New Designs,2200 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.09 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.398"" (35.50mm)",-,Through Hole,"Radial, Can",2.4035 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-35.5mm.jpg,493-10717-ND,UKW1A103MHD,Nichicon,Nichicon,CAP ALUM 10000UF 20% 10V RADIAL,38,1.62,0,1,Bulk,UKW,Not For New Designs,10000 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.5 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.398"" (35.50mm)",-,Through Hole,"Radial, Can",2.875 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-16mm.jpg,"493-10721-1-ND,493-10721-3-ND",UKW1C472MHD1TN,Nichicon,Nichicon,CAP ALUM 4700UF 20% 16V RADIAL,99,2.32,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Not For New Designs,4700 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.1 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)",-,Through Hole,"Radial, Can",2.415 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-16mm.jpg,"493-10719-1-ND,493-10719-3-ND",UKW0J103MHD1TN,Nichicon,Nichicon,CAP ALUM 10000UF 20% 6.3V RADIAL,0,2.32,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Not For New Designs,10000 µF,±20%,6.3 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)",-,Through Hole,"Radial, Can",2.3 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-18mm.jpg,493-10710-ND,UKW1H332MHD,Nichicon,Nichicon,CAP ALUM 3300UF 20% 50V RADIAL,"4,488",2.27,0,1,Bulk,UKW,Not For New Designs,3300 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.36 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.398"" (35.50mm)",-,Through Hole,"Radial, Can",2.714 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-18mm.jpg,493-10712-ND,UKW1V472MHD,Nichicon,Nichicon,CAP ALUM 4700UF 20% 35V RADIAL,561,2.27,0,1,Bulk,UKW,Not For New Designs,4700 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.49 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.398"" (35.50mm)",-,Through Hole,"Radial, Can",2.8635 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-18mm.jpg,493-10711-ND,UKW1J222MHD,Nichicon,Nichicon,CAP ALUM 2200UF 20% 63V RADIAL,267,3.23,0,1,Bulk,UKW,Not For New Designs,2200 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.2 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.398"" (35.50mm)",-,Through Hole,"Radial, Can",2.53 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-18mm.jpg,493-10705-ND,UKW2A102MHD,Nichicon,Nichicon,CAP ALUM 1000UF 20% 100V RADIAL,314,4.04,0,1,Bulk,UKW,Not For New Designs,1000 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,1.37 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.575"" (40.00mm)",-,Through Hole,"Radial, Can",1.5755 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-18mm.jpg,493-10707-ND,UKW1A153MHD,Nichicon,Nichicon,CAP ALUM 15000UF 20% 10V RADIAL,221,3.23,0,1,Bulk,UKW,Not For New Designs,15000 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.72 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.398"" (35.50mm)",-,Through Hole,"Radial, Can",3.128 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-18mm.jpg,493-10709-ND,UKW1E682MHD,Nichicon,Nichicon,CAP ALUM 6800UF 20% 25V RADIAL,33,3.23,0,1,Bulk,UKW,Not For New Designs,6800 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.59 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.398"" (35.50mm)",-,Through Hole,"Radial, Can",2.9785 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-18mm.jpg,493-10708-ND,UKW1C103MHD,Nichicon,Nichicon,CAP ALUM 10000UF 20% 16V RADIAL,0,3.23,0,1,Bulk,UKW,Not For New Designs,10000 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.64 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.398"" (35.50mm)",-,Through Hole,"Radial, Can",3.036 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-18mm.jpg,493-10706-ND,UKW0J223MHD,Nichicon,Nichicon,CAP ALUM 22000UF 20% 6.3V RADIAL,0,2.21905,0,200,Bulk,UKW,Obsolete,22000 µF,±20%,6.3 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.2 A @ 120 Hz,2,0.8,"0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.575"" (40.00mm)",-,Through Hole,"Radial, Can",3.68 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-20mm.jpg,493-10704-ND,UKW1V682MRD,Nichicon,Nichicon,CAP ALUM 6800UF 20% 35V RADIAL,6,2.6136,0,150,Bulk,UKW,Obsolete,6800 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.5 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.787"" Dia (20.00mm)","1.575"" (40.00mm)",-,Through Hole,"Radial, Can",4.025 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-20mm.jpg,493-10703-ND,UKW1J332MRD,Nichicon,Nichicon,CAP ALUM 3300UF 20% 63V RADIAL,0,2.6772,0,150,Bulk,UKW,Obsolete,3300 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.7 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.787"" Dia (20.00mm)","1.575"" (40.00mm)",-,Through Hole,"Radial, Can",3.105 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-20mm.jpg,493-10702-ND,UKW1H472MRD,Nichicon,Nichicon,CAP ALUM 4700UF 20% 50V RADIAL,0,2.6922,0,150,Bulk,UKW,Obsolete,4700 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.9 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.787"" Dia (20.00mm)","1.575"" (40.00mm)",-,Through Hole,"Radial, Can",3.335 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-20mm.jpg,493-10699-ND,UKW1C153MRD,Nichicon,Nichicon,CAP ALUM 15000UF 20% 16V RADIAL,0,2.71133,0,150,Bulk,UKW,Obsolete,15000 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.4 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.787"" Dia (20.00mm)","1.575"" (40.00mm)",-,Through Hole,"Radial, Can",3.91 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-20mm.jpg,493-10701-ND,UKW1A223MRD,Nichicon,Nichicon,CAP ALUM 22000UF 20% 10V RADIAL,0,Obsolete,0,0,Bulk,UKW,Obsolete,22000 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.7 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.787"" Dia (20.00mm)","1.575"" (40.00mm)",-,Through Hole,"Radial, Can",4.255 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-20mm.jpg,493-10700-ND,UKW1E103MRD,Nichicon,Nichicon,CAP ALUM 10000UF 20% 25V RADIAL,0,Obsolete,0,1,Bulk,UKW,Obsolete,10000 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.787"" Dia (20.00mm)","1.575"" (40.00mm)",-,Through Hole,"Radial, Can",3.45 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-50mm.jpg,493-10692-ND,UKW1A333MRD,Nichicon,Nichicon,CAP ALUM 33000UF 20% 10V RADIAL,0,3.55948,0,250,Bulk,UKW,Obsolete,33000 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,4.5 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",5.175 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-50mm.jpg,493-10693-ND,UKW1C223MRD,Nichicon,Nichicon,CAP ALUM 22000UF 20% 16V RADIAL,0,3.55948,0,250,Bulk,UKW,Obsolete,22000 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,4.2 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",4.83 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-50mm.jpg,493-10697-ND,UKW1V103MRD,Nichicon,Nichicon,CAP ALUM 10000UF 20% 35V RADIAL,0,3.55948,0,250,Bulk,UKW,Obsolete,10000 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.7 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",4.255 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-50mm.jpg,493-10696-ND,UKW1J472MRD,Nichicon,Nichicon,CAP ALUM 4700UF 20% 63V RADIAL,0,3.55948,0,250,Bulk,UKW,Obsolete,4700 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.4 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",3.91 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-50mm.jpg,493-10698-ND,UKW2A222MRD,Nichicon,Nichicon,CAP ALUM 2200UF 20% 100V RADIAL,16,5.93,0,1,Bulk,UKW,Obsolete,2200 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.4 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",2.76 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-50mm.jpg,493-10694-ND,UKW1E153MRD,Nichicon,Nichicon,CAP ALUM 15000UF 20% 25V RADIAL,1,5.93,0,1,Bulk,UKW,Obsolete,15000 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.8 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",4.37 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-50mm.jpg,493-10695-ND,UKW1H682MRD,Nichicon,Nichicon,CAP ALUM 6800UF 20% 50V RADIAL,0,Obsolete,0,1,Bulk,UKW,Obsolete,6800 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.5 A @ 120 Hz,2,0.8,"0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",4.025 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-25mm.jpg,"2266-UKW1E223MRD-ND,493-10687-ND",UKW1E223MRD,Nichicon,"WEC,Nichicon",CAP ALUM 22000UF 20% 25V RADIAL,0,8.32,0,10,"Bulk,Bulk",UKW,Obsolete,22000 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,4.5 A @ 120 Hz,2,0.8,"0.492"" (12.50mm)","0.984"" Dia (25.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",5.175 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-25mm.jpg,493-10685-ND,UKW2A332MRD,Nichicon,Nichicon,CAP ALUM 3300UF 20% 100V RADIAL,0,4.891,0,140,Bulk,UKW,Obsolete,3300 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.9 A @ 120 Hz,2,0.8,"0.492"" (12.50mm)","0.984"" Dia (25.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",3.335 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-25mm.jpg,493-10686-ND,UKW1C333MRD,Nichicon,Nichicon,CAP ALUM 33000UF 20% 16V RADIAL,0,5.00293,0,140,Bulk,UKW,Obsolete,33000 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,4.8 A @ 120 Hz,2,0.8,"0.492"" (12.50mm)","0.984"" Dia (25.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",5.52 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-25mm.jpg,493-10688-ND,UKW1H103MRD,Nichicon,Nichicon,CAP ALUM 10000UF 20% 50V RADIAL,0,5.00293,0,140,Bulk,UKW,Obsolete,10000 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,4 A @ 120 Hz,2,0.8,"0.492"" (12.50mm)","0.984"" Dia (25.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",4.6 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-25mm.jpg,493-10689-ND,UKW1J682MRD,Nichicon,Nichicon,CAP ALUM 6800UF 20% 63V RADIAL,1,7.41,0,1,Bulk,UKW,Obsolete,6800 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.5 A @ 120 Hz,2,0.8,"0.492"" (12.50mm)","0.984"" Dia (25.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",4.025 A @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-25mm.jpg,493-10690-ND,UKW1V153MRD,Nichicon,Nichicon,CAP ALUM 15000UF 20% 35V RADIAL,15,9.45,0,1,Bulk,UKW,Obsolete,15000 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,4.3 A @ 120 Hz,2,0.8,"0.492"" (12.50mm)","0.984"" Dia (25.00mm)","1.969"" (50.00mm)",-,Through Hole,"Radial, Can",4.945 A @ 10 kHz
